Index_Name,Date,Value_Without_Dividends__USD_,Value_With_Dividends__USD_,Value_With_Dividends_Net_of_Tax__USD_,Value_Without_Dividends__GBP_,Value_With_Dividends__GBP_,Value_With_Dividends_Net_of_Tax__GBP_,Value_Without_Dividends__EUR_,Value_With_Dividends__EUR_,Value_With_Dividends_Net_of_Tax__EUR_,Value_Without_Dividends__AUD_,Value_With_Dividends__AUD_,Value_With_Dividends_Net_of_Tax__AUD_,Value_Without_Dividends__JPY_,Value_With_Dividends__JPY_,Value_With_Dividends_Net_of_Tax__JPY_
Russell RAFI Emerging Markets,10/24/2023,936.534203,1525.267451,,1197.381355,1950.090880,,1154.254673,1879.853483,,1418.461887,2310.149208,,,,
Russell RAFI Emerging Markets,10/23/2023,935.801903,1524.014476,,1193.456185,1943.621291,,1150.042735,1872.919654,,1424.972330,2320.660444,,,,
Russell RAFI Emerging Markets,10/20/2023,942.942223,1535.616179,,1208.451783,1968.008288,,1163.304835,1894.484818,,1436.753790,2339.806525,,,,
Russell RAFI Emerging Markets,10/19/2023,948.520743,1544.614356,,1216.251775,1980.599755,,1172.401519,1909.192002,,1446.397950,2355.380264,,,,
Russell RAFI Emerging Markets,10/18/2023,959.432151,1562.355657,,1229.939192,2002.853928,,1189.264237,1936.618139,,1456.578945,2371.917963,,,,
Russell RAFI Emerging Markets,10/17/2023,969.616461,1578.782941,,1239.423385,2018.097438,,1197.569970,1949.949403,,1467.183362,2388.948781,,,,
Russell RAFI Emerging Markets,10/16/2023,965.907907,1572.669695,,1233.821911,2008.881298,,1196.042840,1947.370258,,1468.957486,2391.723793,,,,
Russell RAFI Emerging Markets,10/13/2023,968.801996,1577.338963,,1242.769371,2023.394417,,1204.880224,1961.705829,,1482.253524,2413.306583,,,,
Russell RAFI Emerging Markets,10/12/2023,978.326591,1592.846274,,1247.127378,2030.489833,,1210.731771,1971.232928,,1485.966625,2419.352008,,,,
Russell RAFI Emerging Markets,10/11/2023,971.858477,1582.073304,,1229.121193,2000.867279,,1195.028592,1945.368464,,1458.658184,2374.526977,,,,
Russell RAFI Emerging Markets,10/10/2023,964.029150,1569.100713,,1224.490680,1993.040562,,1188.309672,1934.150595,,1447.809734,2356.525512,,,,
Russell RAFI Emerging Markets,10/09/2023,953.030397,1551.192079,,1215.129616,1977.795717,,1180.544786,1921.504003,,1439.372141,2342.782216,,,,
Russell RAFI Emerging Markets,10/06/2023,954.045180,1552.825524,,1218.718809,1983.614313,,1182.586816,1924.805063,,1447.031943,2355.221937,,,,
Russell RAFI Emerging Markets,10/05/2023,947.133358,1541.535053,,1212.824789,1973.969039,,1174.911166,1912.261596,,1436.548554,2338.097305,,,,
Russell RAFI Emerging Markets,10/04/2023,945.584379,1539.012290,,1215.238714,1977.895741,,1177.237811,1916.046308,,1443.291483,2349.069400,,,,
Russell RAFI Emerging Markets,10/03/2023,954.244294,1552.733596,,1230.124923,2001.642877,,1189.947229,1936.266269,,1457.895915,2372.268799,,,,
Russell RAFI Emerging Markets,10/02/2023,971.637507,1581.020041,,1248.154850,2030.960950,,1209.154968,1967.501486,,1468.626254,2389.705548,,,,
Russell RAFI Emerging Markets,09/29/2023,975.032286,1586.479395,,1243.844444,2023.864860,,1203.007858,1957.419469,,1454.918746,2367.304802,,,,
Russell RAFI Emerging Markets,09/28/2023,964.993767,1570.037251,,1231.845753,2004.203329,,1193.383749,1941.625952,,1449.484467,2358.299801,,,,
Russell RAFI Emerging Markets,09/27/2023,967.997753,1574.858000,,1242.044676,2020.711298,,1202.963764,1957.129655,,1461.862873,2378.338621,,,,
Russell RAFI Emerging Markets,09/26/2023,967.757276,1574.124230,,1238.266727,2014.126586,,1194.426706,1942.817756,,1452.502708,2362.596246,,,,
Russell RAFI Emerging Markets,09/25/2023,977.527399,1589.831374,,1247.743045,2029.304797,,1207.226600,1963.409646,,1469.686171,2390.268741,,,,
Russell RAFI Emerging Markets,09/22/2023,984.853437,1601.663804,,1250.227356,2033.240507,,1207.087577,1963.082431,,1468.095064,2387.558021,,,,
Russell RAFI Emerging Markets,09/21/2023,977.409905,1589.031106,,1238.606990,2013.674126,,1197.739637,1947.233737,,1466.304734,2383.855354,,,,
Russell RAFI Emerging Markets,09/20/2023,990.146544,1609.713920,,1243.413176,2021.457843,,1206.612551,1961.629852,,1467.580363,2385.893838,,,,
Russell RAFI Emerging Markets,09/19/2023,991.427639,1611.446573,,1244.720792,2023.144177,,1211.507781,1969.160416,,1476.295475,2399.541017,,,,
Russell RAFI Emerging Markets,09/18/2023,989.840540,1608.743488,,1244.936618,2023.339717,,1211.211270,1968.527419,,1482.528218,2409.486700,,,,
Russell RAFI Emerging Markets,09/15/2023,996.236250,1618.902315,,1251.363323,2033.488524,,1220.065913,1982.629654,,1490.137501,2421.500976,,,,
Russell RAFI Emerging Markets,09/14/2023,996.414619,1619.102475,,1249.420338,2030.218669,,1220.398771,1983.060699,,1488.554732,2418.794953,,,,
Russell RAFI Emerging Markets,09/13/2023,987.796402,1604.625165,,1231.226952,2000.065749,,1201.618787,1951.968786,,1481.424959,2406.499725,,,,
Russell RAFI Emerging Markets,09/12/2023,986.915707,1602.459436,,1232.694867,2001.532154,,1203.348935,1953.883034,,1481.257514,2405.124434,,,,
Russell RAFI Emerging Markets,09/11/2023,990.087833,1606.843378,,1230.487752,1996.995652,,1203.565633,1953.302933,,1481.631262,2404.584022,,,,
Russell RAFI Emerging Markets,09/08/2023,989.103282,1604.632093,,1233.497726,2001.115630,,1205.847420,1956.258265,,1490.114396,2417.427407,,,,
Russell RAFI Emerging Markets,09/07/2023,988.679615,1603.882774,,1233.809340,2001.543794,,1206.456865,1957.171317,,1493.213542,2422.361543,,,,
Russell RAFI Emerging Markets,09/06/2023,994.297911,1612.019071,,1239.529131,2009.603536,,1212.972781,1966.548691,,1501.934458,2435.031757,,,,
Russell RAFI Emerging Markets,09/05/2023,995.651252,1613.976495,,1234.839383,2001.706658,,1214.567048,1968.844676,,1504.214680,2438.370999,,,,
Russell RAFI Emerging Markets,09/04/2023,1004.169421,1627.701327,,1239.234622,2008.728602,,1216.212885,1971.411680,,1497.584311,2427.498705,,,,
Russell RAFI Emerging Markets,09/01/2023,992.433604,1608.650753,,1224.508946,1984.825212,,1199.552079,1944.372247,,1480.311148,2399.458901,,,,
Russell RAFI Emerging Markets,08/31/2023,987.457976,1600.546529,,1213.369973,1966.721771,,1188.479520,1926.377444,,1468.341104,2379.998254,,,,
Russell RAFI Emerging Markets,08/30/2023,997.316926,1616.453051,,1220.092431,1977.527988,,1192.107785,1932.170423,,1478.663344,2396.620183,,,,
Russell RAFI Emerging Markets,08/29/2023,997.188418,1616.232888,,1233.307557,1998.932397,,1202.906199,1949.658184,,1490.867058,2416.382227,,,,
Russell RAFI Emerging Markets,08/28/2023,988.215303,1601.658395,,1223.521754,1983.033336,,1194.674512,1936.278922,,1482.053196,2402.050379,,,,
Russell RAFI Emerging Markets,08/25/2023,981.320940,1590.386139,,1217.357358,1972.920570,,1190.194920,1928.899534,,1479.894841,2398.404179,,,,
Russell RAFI Emerging Markets,08/24/2023,989.345482,1603.155159,,1217.899912,1973.509317,,1192.289218,1932.009237,,1480.290342,2398.692005,,,,
Russell RAFI Emerging Markets,08/23/2023,983.588792,1593.716425,,1207.519709,1956.553399,,1184.586671,1919.394823,,1465.756130,2374.975844,,,,
Russell RAFI Emerging Markets,08/22/2023,977.415613,1583.672597,,1195.276102,1936.664386,,1176.718041,1906.595404,,1464.716131,2373.228714,,,,
Russell RAFI Emerging Markets,08/21/2023,969.544104,1569.299547,,1185.976087,1919.615341,,1163.274726,1882.871026,,1459.278216,2361.980889,,,,
Russell RAFI Emerging Markets,08/18/2023,974.415677,1576.987429,,1191.981966,1929.095171,,1170.625000,1894.531209,,1463.865117,2369.108938,,,,
Russell RAFI Emerging Markets,08/17/2023,982.795626,1590.279160,,1199.547110,1941.008607,,1178.957547,1907.692268,,1473.925160,2384.984632,,,,
Russell RAFI Emerging Markets,08/16/2023,985.378340,1594.382936,,1203.123829,1946.704149,,1180.159181,1909.546399,,1469.901368,2378.361249,,,,
Russell RAFI Emerging Markets,08/15/2023,986.738080,1596.463403,,1205.445724,1950.314902,,1178.276747,1906.357669,,1463.654710,2368.076419,,,,
Russell RAFI Emerging Markets,08/14/2023,990.250009,1602.083766,,1217.761795,1970.165499,,1186.265743,1919.209364,,1471.129938,2380.079142,,,,
Russell RAFI Emerging Markets,08/11/2023,1003.093733,1622.013453,,1228.510970,1986.515572,,1194.259237,1931.130148,,1482.549305,2397.298317,,,,
Russell RAFI Emerging Markets,08/10/2023,1011.229401,1634.911593,,1236.432577,1999.010267,,1198.864507,1938.271850,,1485.115028,2401.069208,,,,
Russell RAFI Emerging Markets,08/09/2023,1012.246383,1636.169138,,1237.919068,2000.940690,,1203.894333,1945.943979,,1492.983512,2413.220327,,,,
Russell RAFI Emerging Markets,08/08/2023,1007.606218,1628.540915,,1233.309951,1993.333982,,1202.426250,1943.418282,,1490.247831,2408.609159,,,,
Russell RAFI Emerging Markets,08/07/2023,1017.438432,1644.338088,,1240.420342,2004.711391,,1207.869963,1952.104937,,1491.731423,2410.869022,,,,
Russell RAFI Emerging Markets,08/04/2023,1018.209106,1645.438806,,1242.819597,2008.412202,,1206.646508,1949.956033,,1489.007643,2406.255201,,,,
Russell RAFI Emerging Markets,08/03/2023,1014.125203,1638.686015,,1243.831411,2009.859464,,1211.755448,1958.029147,,1494.152806,2414.344204,,,,
Russell RAFI Emerging Markets,08/02/2023,1019.791273,1647.483993,,1251.668242,2022.083781,,1219.139041,1969.532500,,1501.581972,2425.822154,,,,
Russell RAFI Emerging Markets,08/01/2023,1041.266085,1681.989851,,1270.514611,2052.302203,,1238.859489,2001.168688,,1514.675629,2446.703173,,,,
Russell RAFI Emerging Markets,07/31/2023,1048.052421,1692.732200,,1268.309456,2048.474116,,1241.731228,2005.547042,,1497.850529,2419.210882,,,,
Russell RAFI Emerging Markets,07/28/2023,1045.247388,1688.141104,,1265.160746,2043.315184,,1237.285624,1998.295086,,1509.409495,2437.792470,,,,
Russell RAFI Emerging Markets,07/27/2023,1037.569601,1675.344057,,1257.431571,2030.351032,,1233.113822,1991.085622,,1485.293351,2398.275148,,,,
Russell RAFI Emerging Markets,07/26/2023,1035.117809,1671.232547,,1247.228106,2013.691761,,1222.138723,1973.184107,,1476.516189,2383.885089,,,,
Russell RAFI Emerging Markets,07/25/2023,1034.200512,1669.510739,,1252.519926,2021.943948,,1223.211570,1974.631444,,1468.032283,2369.845723,,,,
Russell RAFI Emerging Markets,07/24/2023,1015.718524,1639.387420,,1233.831219,1991.425115,,1197.502707,1932.790262,,1449.488670,2339.500003,,,,
Russell RAFI Emerging Markets,07/21/2023,1016.284211,1640.233989,,1231.875490,1988.187975,,1194.557930,1927.959224,,1454.174599,2346.968079,,,,
Russell RAFI Emerging Markets,07/20/2023,1015.367074,1638.518945,,1229.710754,1984.409796,,1189.839784,1920.069183,,1441.086087,2325.510563,,,,
Russell RAFI Emerging Markets,07/19/2023,1014.825790,1637.132904,,1226.193943,1978.115328,,1184.582987,1910.987880,,1446.285877,2333.171093,,,,
Russell RAFI Emerging Markets,07/18/2023,1018.224861,1642.309878,,1211.868794,1954.641030,,1183.737843,1909.268204,,1436.462545,2316.891599,,,,
Russell RAFI Emerging Markets,07/17/2023,1022.945805,1649.674520,,1217.580627,1963.556355,,1189.649673,1918.512930,,1445.027737,2330.353599,,,,
Russell RAFI Emerging Markets,07/14/2023,1022.982677,1649.352046,,1214.190272,1957.635505,,1188.634344,1916.431754,,1436.650629,2316.307703,,,,
Russell RAFI Emerging Markets,07/13/2023,1016.561352,1638.648835,,1207.166857,1945.895897,,1186.237871,1912.159362,,1420.383191,2289.590546,,,,
Russell RAFI Emerging Markets,07/12/2023,1004.320589,1618.248875,,1203.183579,1938.674260,,1179.699557,1900.834756,,1423.939125,2294.374837,,,,
Russell RAFI Emerging Markets,07/11/2023,993.680985,1600.631250,,1199.667597,1932.436540,,1181.061247,1902.465247,,1438.070754,2316.458726,,,,
Russell RAFI Emerging Markets,07/10/2023,984.398834,1585.356634,,1195.925973,1926.017291,,1171.521059,1886.713616,,1423.995509,2293.319181,,,,
Russell RAFI Emerging Markets,07/07/2023,985.584633,1586.522541,,1196.712966,1926.381594,,1175.824558,1892.756952,,1420.164575,2286.077761,,,,
Russell RAFI Emerging Markets,07/06/2023,986.804393,1588.210104,,1210.274585,1947.873701,,1186.162845,1909.067116,,1436.320839,2311.683334,,,,
Russell RAFI Emerging Markets,07/05/2023,1006.661747,1612.732485,,1232.493021,1974.527727,,1209.308563,1937.384836,,1453.798159,2329.071830,,,,
Russell RAFI Emerging Markets,07/04/2023,1013.750206,1622.843863,,1240.391408,1985.658372,,1214.696189,1944.524641,,1457.260752,2332.829777,,,,
Russell RAFI Emerging Markets,07/03/2023,1013.439904,1619.281935,,1243.529636,1986.921047,,1213.823351,1939.456121,,1460.302244,2333.281958,,,,
Russell RAFI Emerging Markets,06/30/2023,997.975907,1594.275264,,1222.243057,1952.544001,,1194.918259,1908.892397,,1443.852486,2306.567007,,,,
Russell RAFI Emerging Markets,06/29/2023,995.673465,1588.755321,,1228.652473,1960.510372,,1194.515443,1906.039312,,1446.060987,2307.420222,,,,
Russell RAFI Emerging Markets,06/28/2023,997.058558,1589.926307,,1230.995797,1962.966555,,1194.860315,1905.344308,,1454.763963,2319.791026,,,,
Russell RAFI Emerging Markets,06/27/2023,999.368856,1593.080986,,1220.923971,1946.259134,,1192.215004,1900.494540,,1438.090229,2292.441061,,,,
Russell RAFI Emerging Markets,06/26/2023,995.532231,1586.001823,,1219.585981,1942.946225,,1192.101610,1899.160336,,1435.787383,2287.380897,,,,
Russell RAFI Emerging Markets,06/23/2023,998.688053,1589.605919,,1223.500182,1947.438067,,1198.792646,1908.111225,,1440.554540,2292.922216,,,,
Russell RAFI Emerging Markets,06/22/2023,1008.157618,1604.180348,,1231.806133,1960.049853,,1201.657182,1912.076843,,1435.932708,2284.856048,,,,
Russell RAFI Emerging Markets,06/21/2023,1012.993726,1611.683591,,1238.833026,1970.996275,,1207.917476,1921.809312,,1440.796504,2292.322276,,,,
Russell RAFI Emerging Markets,06/20/2023,1015.657686,1615.101490,,1241.700793,1974.555825,,1216.981771,1935.247572,,1445.759868,2299.051097,,,,
Russell RAFI Emerging Markets,06/19/2023,1025.287058,1628.831504,,1247.449537,1981.771924,,1225.989632,1947.679453,,1441.989635,2290.829800,,,,
Russell RAFI Emerging Markets,06/16/2023,1028.338573,1633.369298,,1249.795034,1985.121332,,1229.525941,1952.926766,,1441.439725,2289.521617,,,,
Russell RAFI Emerging Markets,06/15/2023,1024.791313,1627.438952,,1251.933346,1988.156093,,1226.856786,1948.332794,,1438.980791,2285.200276,,,,
Russell RAFI Emerging Markets,06/14/2023,1018.014247,1616.204201,,1248.552174,1982.207297,,1225.143398,1945.043414,,1435.429464,2278.894561,,,,
Russell RAFI Emerging Markets,06/13/2023,1014.098309,1608.953628,,1252.679176,1987.482560,,1226.305496,1945.638464,,1438.331490,2282.035822,,,,
Russell RAFI Emerging Markets,06/12/2023,1010.332049,1600.354198,,1257.504272,1991.872120,,1228.003393,1945.143072,,1441.695044,2283.628159,,,,
Russell RAFI Emerging Markets,06/09/2023,1012.143784,1601.672946,,1252.699659,1982.342021,,1229.119007,1945.026678,,1445.351092,2287.204425,,,,
Russell RAFI Emerging Markets,06/08/2023,1004.080877,1588.558920,,1247.281068,1973.326563,,1217.799305,1926.683391,,1441.639651,2280.821775,,,,
Russell RAFI Emerging Markets,06/07/2023,1002.307350,1585.322128,,1252.421943,1980.921542,,1222.800825,1934.070628,,1447.943900,2290.173275,,,,
Russell RAFI Emerging Markets,06/06/2023,995.446537,1574.150392,,1249.212454,1975.443383,,1216.361914,1923.495148,,1439.004049,2275.570514,,,,
Russell RAFI Emerging Markets,06/05/2023,991.919384,1568.421048,,1244.585517,1967.936259,,1209.675755,1912.737008,,1443.111525,2281.845204,,,,
Russell RAFI Emerging Markets,06/02/2023,987.455973,1560.961561,,1231.739349,1947.122535,,1202.660605,1901.155116,,1437.921203,2273.052962,,,,
Russell RAFI Emerging Markets,06/01/2023,967.272080,1528.614618,,1202.948327,1901.062209,,1177.419200,1860.717617,,1420.774949,2245.301399,,,,
Russell RAFI Emerging Markets,05/31/2023,962.117163,1520.339166,,1208.701662,1909.992409,,1178.888985,1862.882365,,1431.764898,2262.477310,,,,
Russell RAFI Emerging Markets,05/30/2023,973.999818,1539.029419,,1222.052161,1930.980061,,1186.050671,1874.093652,,1439.438718,2274.475307,,,,
Russell RAFI Emerging Markets,05/29/2023,978.752482,1545.679985,,1233.681591,1948.272906,,1193.896967,1885.443643,,1441.154794,2275.921809,,,,
Russell RAFI Emerging Markets,05/26/2023,975.378581,1540.242660,,1231.472561,1944.646529,,1190.170413,1879.425362,,1443.469933,2279.416435,,,,
Russell RAFI Emerging Markets,05/25/2023,969.549415,1530.987534,,1223.914411,1932.647968,,1180.521318,1864.127186,,1434.402460,2265.023579,,,,
Russell RAFI Emerging Markets,05/24/2023,975.723873,1540.462116,,1228.620899,1939.733158,,1184.286170,1869.737976,,1437.354634,2269.279682,,,,
Russell RAFI Emerging Markets,05/23/2023,982.919355,1551.725912,,1232.002334,1944.950963,,1191.248734,1880.613621,,1429.585741,2256.874103,,,,
Russell RAFI Emerging Markets,05/22/2023,989.214457,1561.578764,,1240.192191,1957.773437,,1196.602222,1888.962099,,1433.977113,2263.683260,,,,
Russell RAFI Emerging Markets,05/19/2023,986.682745,1557.330123,,1235.227889,1949.621204,,1194.867492,1885.918395,,1427.406534,2252.946255,,,,
Russell RAFI Emerging Markets,05/18/2023,989.903474,1562.177145,,1242.256317,1960.417836,,1200.715727,1894.862191,,1441.703217,2275.167100,,,,
Russell RAFI Emerging Markets,05/17/2023,986.548185,1556.785311,,1232.186397,1944.405464,,1191.005765,1879.421916,,1430.542712,2257.414199,,,,
Russell RAFI Emerging Markets,05/16/2023,992.771346,1566.541645,,1237.031807,1951.971971,,1193.445086,1883.194388,,1435.029127,2264.401463,,,,
Russell RAFI Emerging Markets,05/15/2023,992.711363,1566.104845,,1235.572781,1949.243850,,1193.482810,1882.842567,,1429.578152,2255.307387,,,,
Russell RAFI Emerging Markets,05/12/2023,990.459281,1562.422040,,1236.674507,1950.819729,,1191.104122,1878.933710,,1433.839191,2261.841549,,,,
Russell RAFI Emerging Markets,05/11/2023,996.027509,1571.108886,,1238.462731,1953.520144,,1191.711511,1879.775938,,1431.143607,2257.450139,,,,
Russell RAFI Emerging Markets,05/10/2023,999.269803,1576.186669,,1233.188056,1945.154920,,1189.706559,1876.569883,,1423.484199,2245.316341,,,,
Russell RAFI Emerging Markets,05/09/2023,1003.255121,1582.313048,,1238.253507,1952.947600,,1196.250337,1886.701077,,1430.007478,2255.377963,,,,
Russell RAFI Emerging Markets,05/08/2023,1008.711917,1590.858154,,1243.559158,1961.240067,,1196.368502,1886.814814,,1430.586434,2256.204230,,,,
Russell RAFI Emerging Markets,05/05/2023,995.084435,1568.952953,,1228.071606,1936.304603,,1181.010031,1862.102461,,1421.306304,2240.978397,,,,
Russell RAFI Emerging Markets,05/04/2023,988.611682,1558.087125,,1224.450654,1929.777721,,1173.967850,1850.215030,,1427.302589,2249.479577,,,,
Russell RAFI Emerging Markets,05/03/2023,978.583981,1542.151639,,1215.802518,1915.984607,,1156.540441,1822.593432,,1412.401676,2225.805451,,,,
Russell RAFI Emerging Markets,05/02/2023,982.054667,1547.170672,,1227.164671,1933.327391,,1168.465167,1840.849697,,1419.751500,2236.736869,,,,
Russell RAFI Emerging Markets,05/01/2023,985.943932,1553.037145,,1226.120618,1931.358164,,1172.932428,1847.577301,,1428.376107,2249.946552,,,,
Russell RAFI Emerging Markets,04/28/2023,986.127232,1553.314959,,1221.616458,1924.249790,,1166.827806,1837.948519,,1437.072776,2263.629446,,,,
