Index_Name,Date,Value_Without_Dividends__USD_,Value_With_Dividends__USD_,Value_With_Dividends_Net_of_Tax__USD_,Value_Without_Dividends__GBP_,Value_With_Dividends__GBP_,Value_With_Dividends_Net_of_Tax__GBP_,Value_Without_Dividends__EUR_,Value_With_Dividends__EUR_,Value_With_Dividends_Net_of_Tax__EUR_,Value_Without_Dividends__AUD_,Value_With_Dividends__AUD_,Value_With_Dividends_Net_of_Tax__AUD_,Value_Without_Dividends__JPY_,Value_With_Dividends__JPY_,Value_With_Dividends_Net_of_Tax__JPY_
Russell RAFI US,12/29/2023,3640.596600,4924.367623,,4446.652114,6014.659713,,4305.174442,5823.293257,,5138.236236,6950.114758,,,,
Russell RAFI US,12/28/2023,3654.027291,4942.271258,,4455.367563,6026.127692,,4298.100453,5813.415347,,5129.378207,6937.763860,,,,
Russell RAFI US,12/27/2023,3652.340472,4938.838399,,4447.216356,6013.700824,,4296.309740,5809.638964,,5135.244073,6944.078957,,,,
Russell RAFI US,12/26/2023,3649.211871,4934.366590,,4472.260155,6047.270443,,4323.189657,5845.701307,,5162.500815,6980.595384,,,,
Russell RAFI US,12/25/2023,3627.360993,4904.850001,,4441.635428,6005.896731,,4302.766198,5818.120345,,5133.851052,6941.897811,,,,
Russell RAFI US,12/22/2023,3627.360993,4904.850001,,4441.635428,6005.896731,,4302.766198,5818.120345,,5133.851052,6941.897811,,,,
Russell RAFI US,12/21/2023,3616.625746,4890.309104,,4450.012477,6017.193388,,4298.815126,5812.748186,,5132.611806,6940.186793,,,,
Russell RAFI US,12/20/2023,3579.303074,4839.806988,,4399.569774,5948.942600,,4260.849520,5761.369981,,5090.521721,6883.223379,,,,
Russell RAFI US,12/19/2023,3633.444278,4912.307665,,4441.051565,6004.168491,,4320.181923,5840.756360,,5173.634144,6994.598161,,,,
Russell RAFI US,12/18/2023,3601.220409,4868.404757,,4435.087720,5995.690266,,4309.916475,5826.474220,,5181.376359,7004.580240,,,,
Russell RAFI US,12/15/2023,3593.321109,4857.659635,,4405.670929,5955.841181,,4300.265657,5813.348228,,5148.474072,6960.005500,,,,
Russell RAFI US,12/14/2023,3606.288083,4874.904487,,4400.432606,5948.412374,,4284.773054,5792.066222,,5183.633862,7007.127383,,,,
Russell RAFI US,12/13/2023,3565.826990,4818.778150,,4432.694958,5990.243966,,4315.197011,5831.459891,,5215.382557,7047.950329,,,,
Russell RAFI US,12/12/2023,3505.904250,4737.645580,,4345.368635,5872.041858,,4247.797008,5740.190058,,5146.890346,6955.164932,,,,
Russell RAFI US,12/11/2023,3503.251645,4733.792978,,4346.405664,5873.110669,,4259.199820,5755.273170,,5139.862091,6945.274145,,,,
Russell RAFI US,12/08/2023,3485.003964,4709.045063,,4325.834304,5845.201005,,4227.571439,5712.425184,,5095.622945,6885.363207,,,,
Russell RAFI US,12/07/2023,3470.272622,4688.958439,,4296.929710,5805.919885,,4203.455657,5679.619736,,5070.234450,6850.792777,,,,
Russell RAFI US,12/06/2023,3446.159087,4655.421056,,4260.634526,5755.697049,,4171.733152,5635.600060,,5043.419960,6813.162970,,,,
Russell RAFI US,12/05/2023,3454.991945,4667.206985,,4265.289457,5761.804676,,4176.813295,5642.285857,,5070.215598,6849.146405,,,,
Russell RAFI US,12/04/2023,3474.289426,4692.903180,,4289.793010,5794.446229,,4196.258983,5668.104960,,5057.687884,6831.681719,,,,
Russell RAFI US,12/01/2023,3478.040371,4697.914385,,4286.775814,5790.302473,,4193.035635,5663.684237,,5047.507182,6817.849729,,,,
Russell RAFI US,11/30/2023,3440.659747,4647.109150,,4231.826196,5715.693990,,4119.268131,5563.668025,,4997.400448,6749.712862,,,,
Russell RAFI US,11/29/2023,3419.708013,4616.857204,,4193.469162,5661.491636,,4070.309075,5495.216464,,4973.720163,6714.887844,,,,
Russell RAFI US,11/28/2023,3416.558185,4611.592753,,4194.561820,5661.724416,,4064.338029,5485.951296,,4954.175059,6687.033137,,,,
Russell RAFI US,11/27/2023,3415.818521,4610.566124,,4218.768410,5694.363034,,4081.298241,5508.810054,,4984.624641,6728.092072,,,,
Russell RAFI US,11/24/2023,3424.729434,4622.453692,,4227.594304,5706.103000,,4089.326958,5519.479672,,5007.492119,6758.753028,,,,
Russell RAFI US,11/23/2023,3416.795466,4611.536365,,4243.029459,5726.677187,,4091.071998,5521.585205,,5014.926280,6768.480917,,,,
Russell RAFI US,11/22/2023,3416.795466,4611.536365,,4269.589894,5762.524932,,4107.449087,5543.688822,,5035.647530,6796.447706,,,,
Russell RAFI US,11/21/2023,3400.605541,4589.391717,,4223.261384,5699.632191,,4062.564043,5482.758157,,4991.163875,6735.978598,,,,
Russell RAFI US,11/20/2023,3412.684915,4605.555194,,4252.508625,5738.930980,,4075.131348,5499.553229,,5019.986580,6774.673268,,,,
Russell RAFI US,11/17/2023,3395.896072,4582.310108,,4252.518158,5738.207687,,4074.451135,5497.929921,,5029.475929,6786.608866,,,,
Russell RAFI US,11/16/2023,3380.377766,4561.171184,,4230.873594,5708.752116,,4059.560664,5477.598187,,5021.164221,6775.097680,,,,
Russell RAFI US,11/15/2023,3390.802881,4573.413947,,4242.898480,5722.695116,,4076.577644,5498.366525,,5003.465452,6748.525198,,,,
Russell RAFI US,11/14/2023,3374.386104,4550.806153,,4217.949646,5688.463207,,4067.321988,5485.321881,,5016.132677,6764.918639,,,,
Russell RAFI US,11/13/2023,3298.073271,4446.439460,,4190.514549,5649.622589,,4030.001178,5433.219577,,4979.553975,6713.400058,,,,
Russell RAFI US,11/10/2023,3304.559072,4454.646325,,4218.722399,5686.966345,,4045.494739,5453.450181,,5012.134266,6756.509719,,,,
Russell RAFI US,11/09/2023,3262.203522,4396.851059,,4133.974974,5571.838826,,3976.870991,5360.091518,,4890.130208,6590.997170,,,,
Russell RAFI US,11/08/2023,3289.072697,4431.931004,,4167.685310,5615.836268,,4012.997068,5407.398304,,4937.324454,6652.902912,,,,
Russell RAFI US,11/07/2023,3299.213318,4445.354834,,4176.795809,5627.808101,,4033.469353,5434.690258,,4947.148969,6665.780736,,,,
Russell RAFI US,11/06/2023,3304.224670,4452.028267,,4151.913886,5594.183153,,4017.225865,5412.707940,,4893.706430,6593.655557,,,,
Russell RAFI US,11/03/2023,3312.970947,4463.483983,,4169.128333,5616.963697,,4031.987322,5432.196998,,4905.151366,6608.589362,,,,
Russell RAFI US,11/02/2023,3274.229489,4410.542708,,4187.900018,5641.300326,,4027.994189,5425.899576,,4910.450449,6614.610091,,,,
Russell RAFI US,11/01/2023,3211.094540,4324.927647,,4123.916029,5554.379737,,3980.690346,5361.473329,,4860.422258,6546.358052,,,,
Russell RAFI US,10/31/2023,3189.918060,4296.362514,,4093.174789,5512.919893,,3942.279677,5309.685800,,4852.009253,6534.961175,,,,
Russell RAFI US,10/30/2023,3166.035231,4263.614361,,4055.510823,5461.447182,,3894.525619,5244.652744,,4784.698795,6443.424980,,,,
Russell RAFI US,10/27/2023,3127.414559,4211.125133,,4009.668452,5399.097330,,3861.746197,5199.917108,,4742.706369,6386.147285,,,,
Russell RAFI US,10/26/2023,3156.967987,4250.867744,,4053.065655,5457.466192,,3911.549788,5266.914613,,4810.247765,6477.014386,,,,
Russell RAFI US,10/25/2023,3173.324992,4272.756736,,4068.697881,5478.340958,,3915.660602,5272.282308,,4824.484505,6495.977789,,,,
Russell RAFI US,10/24/2023,3210.230035,4322.423648,,4104.355804,5526.321912,,3956.527172,5327.277617,,4862.170481,6546.683707,,,,
Russell RAFI US,10/23/2023,3190.169845,4295.305856,,4068.519117,5477.932160,,3920.521685,5278.665579,,4857.762890,6540.585111,,,,
Russell RAFI US,10/20/2023,3210.085154,4322.113530,,4113.966936,5539.115414,,3960.271891,5332.177778,,4891.181984,6585.571041,,,,
Russell RAFI US,10/19/2023,3247.124016,4371.809456,,4163.662604,5605.803615,,4013.547573,5403.694207,,4951.534855,6666.566105,,,,
Russell RAFI US,10/18/2023,3276.848691,4411.277526,,4200.739598,5655.014903,,4061.818184,5467.999581,,4974.805987,6697.059253,,,,
Russell RAFI US,10/17/2023,3319.063496,4468.100802,,4242.631058,5711.401199,,4099.363956,5518.535997,,5022.269044,6760.944577,,,,
Russell RAFI US,10/16/2023,3304.811132,4448.903542,,4221.467036,5682.896510,,4092.207618,5508.888780,,5025.972994,6765.914347,,,,
Russell RAFI US,10/13/2023,3267.557642,4398.564826,,4191.589788,5642.434328,,4063.797969,5470.409634,,4999.317556,6729.742751,,,,
Russell RAFI US,10/12/2023,3276.872399,4411.074097,,4177.211699,5623.041754,,4055.305824,5458.941422,,4977.195819,6699.918972,,,,
Russell RAFI US,10/11/2023,3306.609805,4450.718011,,4181.909490,5628.877001,,4065.914278,5472.746702,,4962.876350,6680.063406,,,,
Russell RAFI US,10/10/2023,3299.848651,4441.438186,,4191.402220,5641.426575,,4067.555497,5474.734820,,4955.817985,6670.293570,,,,
Russell RAFI US,10/09/2023,3277.543197,4411.371230,,4178.922122,5624.571735,,4059.982291,5464.486049,,4950.109027,6662.541799,,,,
Russell RAFI US,10/06/2023,3250.842004,4375.433070,,4152.698823,5589.276789,,4029.581592,5423.568581,,4930.659809,6636.364349,,,,
Russell RAFI US,10/05/2023,3226.634759,4340.715298,,4131.775728,5558.380000,,4002.613968,5384.621744,,4893.943877,6583.706755,,,,
Russell RAFI US,10/04/2023,3233.701397,4349.272946,,4155.862992,5589.564483,,4025.907827,5414.777014,,4935.755906,6638.507084,,,,
Russell RAFI US,10/03/2023,3223.196841,4335.115824,,4155.052106,5588.436890,,4019.341977,5405.910300,,4924.405139,6623.196687,,,,
Russell RAFI US,10/02/2023,3263.991487,4389.372843,,4192.887552,5638.540060,,4061.876468,5462.358076,,4933.510242,6634.519718,,,,
Russell RAFI US,09/29/2023,3285.053446,4417.621877,,4190.728386,5635.541005,,4053.142823,5450.520881,,4901.874442,6591.864676,,,,
Russell RAFI US,09/28/2023,3298.580237,4435.607203,,4210.744355,5662.196050,,4079.271996,5485.404915,,4954.685701,6662.575411,,,,
Russell RAFI US,09/27/2023,3278.060804,4406.960401,,4206.102708,5654.601664,,4073.757765,5476.679729,,4950.502591,6655.358210,,,,
Russell RAFI US,09/26/2023,3273.195692,4400.315306,,4188.125904,5630.300248,,4039.848054,5430.963162,,4912.725252,6604.414204,,,,
Russell RAFI US,09/25/2023,3321.004606,4464.291647,,4239.022255,5698.345497,,4101.373633,5513.310043,,4993.041166,6711.942503,,,,
Russell RAFI US,09/22/2023,3308.873263,4447.905823,,4200.466500,5646.417352,,4055.527105,5451.584630,,4932.450170,6630.375989,,,,
Russell RAFI US,09/21/2023,3319.922678,4462.643115,,4207.118647,5655.212751,,4068.306414,5468.621220,,4980.528964,6694.831610,,,,
Russell RAFI US,09/20/2023,3365.446119,4523.658548,,4226.283547,5680.751679,,4101.200526,5512.621554,,4988.213782,6704.898880,,,,
Russell RAFI US,09/19/2023,3386.271479,4551.470114,,4251.407114,5714.294481,,4137.966388,5561.819383,,5042.362214,6777.413170,,,,
Russell RAFI US,09/18/2023,3393.469101,4561.110647,,4268.014671,5736.574160,,4152.394100,5581.170294,,5082.549657,6831.378352,,,,
Russell RAFI US,09/15/2023,3392.680977,4559.928271,,4261.515823,5727.684568,,4154.932542,5584.431454,,5074.660911,6820.591121,,,,
Russell RAFI US,09/14/2023,3424.196039,4602.142107,,4293.654561,5770.700108,,4193.921445,5636.658141,,5115.444036,6875.190594,,,,
Russell RAFI US,09/13/2023,3386.305155,4549.510563,,4220.819355,5670.682754,,4119.318396,5534.315929,,5078.533354,6823.023940,,,,
Russell RAFI US,09/12/2023,3392.070432,4557.130388,,4236.823653,5692.027392,,4135.960462,5556.521152,,5091.143835,6839.777282,,,,
Russell RAFI US,09/11/2023,3394.135355,4559.698629,,4218.254024,5666.823824,,4125.961892,5542.838106,,5079.202960,6823.426986,,,,
Russell RAFI US,09/08/2023,3381.267770,4542.385993,,4216.734673,5664.749975,,4122.211595,5537.767927,,5093.983482,6843.243656,,,,
Russell RAFI US,09/07/2023,3373.166225,4531.128920,,4209.497125,5654.560994,,4116.176251,5529.204317,,5094.529523,6843.413137,,,,
Russell RAFI US,09/06/2023,3385.159224,4546.521497,,4220.066666,5667.864507,,4129.653652,5546.433080,,5113.444600,6867.737751,,,,
Russell RAFI US,09/05/2023,3400.584864,4567.104640,,4217.517036,5664.273176,,4148.278136,5571.282906,,5137.551592,6899.911825,,,,
Russell RAFI US,09/04/2023,3433.591518,4611.149926,,4237.358156,5690.570251,,4158.639128,5584.854344,,5120.742256,6876.913037,,,,
Russell RAFI US,09/01/2023,3433.591518,4611.149926,,4236.518710,5689.442914,,4150.173704,5573.485684,,5121.535370,6877.978151,,,,
Russell RAFI US,08/31/2023,3417.134443,4588.838751,,4198.911171,5638.679606,,4112.776851,5523.010611,,5081.248097,6823.561835,,,,
Russell RAFI US,08/30/2023,3424.303774,4596.980132,,4189.207071,5623.829820,,4093.121335,5494.838864,,5077.014475,6815.672969,,,,
Russell RAFI US,08/29/2023,3415.814919,4584.603694,,4224.628242,5670.168527,,4120.490037,5530.397371,,5106.884363,6854.306066,,,,
Russell RAFI US,08/28/2023,3374.994678,4529.702453,,4178.623216,5608.281386,,4080.102897,5476.053701,,5061.570726,6793.317181,,,,
Russell RAFI US,08/25/2023,3351.377900,4497.904893,,4157.482408,5579.782711,,4064.718064,5455.283114,,5054.092563,6783.128715,,,,
Russell RAFI US,08/24/2023,3335.549881,4476.132115,,4106.114576,5510.189318,,4019.768855,5394.317912,,4990.756376,6697.331981,,,,
Russell RAFI US,08/23/2023,3370.871136,4523.291269,,4138.307966,5553.096377,,4059.713827,5447.632783,,5023.313680,6740.664355,,,,
Russell RAFI US,08/22/2023,3342.203218,4484.682347,,4087.161675,5484.293031,,4023.703705,5399.142959,,5008.492704,6720.566449,,,,
Russell RAFI US,08/21/2023,3358.373439,4506.288641,,4108.065403,5512.230487,,4029.430873,5406.718132,,5054.748086,6782.495840,,,,
Russell RAFI US,08/18/2023,3356.352553,4503.400365,,4105.754668,5508.913852,,4032.191087,5410.209604,,5042.249978,6765.460432,,,,
Russell RAFI US,08/17/2023,3350.962328,4495.481032,,4090.003119,5486.940657,,4019.800477,5392.760355,,5025.528762,6741.994391,,,,
Russell RAFI US,08/16/2023,3374.429435,4525.692566,,4120.099153,5525.764420,,4041.456687,5420.291293,,5033.679190,6751.033005,,,,
Russell RAFI US,08/15/2023,3400.222023,4559.849790,,4153.871407,5570.527317,,4060.249246,5444.975812,,5043.639320,6763.745879,,,,
Russell RAFI US,08/14/2023,3447.551444,4622.206600,,4239.632818,5684.167187,,4129.979441,5537.152537,,5121.732996,6866.817925,,,,
Russell RAFI US,08/11/2023,3443.205468,4615.940663,,4216.969511,5653.244115,,4099.397495,5495.627773,,5088.977935,6822.253394,,,,
Russell RAFI US,08/10/2023,3438.691968,4609.390356,,4204.496794,5635.912479,,4076.746333,5464.669534,,5050.143039,6769.457933,,,,
Russell RAFI US,08/09/2023,3440.604003,4611.284304,,4207.660680,5639.335312,,4092.011326,5484.335768,,5074.619318,6801.280353,,,,
Russell RAFI US,08/08/2023,3459.784207,4636.439459,,4234.775662,5675.001621,,4128.731318,5532.892127,,5117.014778,6857.285834,,,,
Russell RAFI US,08/07/2023,3473.397878,4654.612096,,4234.628110,5674.717356,,4123.505498,5525.804771,,5092.570320,6824.423876,,,,
Russell RAFI US,08/04/2023,3442.152128,4612.551903,,4201.469122,5630.051686,,4079.182577,5466.185298,,5033.731082,6745.299167,,,,
Russell RAFI US,08/03/2023,3457.413491,4631.907009,,4240.540997,5681.065229,,4131.185796,5534.561745,,5093.950976,6824.381085,,,,
Russell RAFI US,08/02/2023,3467.311067,4644.664910,,4255.697478,5700.754377,,4145.097533,5552.599316,,5105.409240,6838.992720,,,,
Russell RAFI US,08/01/2023,3503.707859,4693.262035,,4275.095570,5726.545860,,4168.580719,5583.867837,,5096.661632,6827.044235,,,,
Russell RAFI US,07/31/2023,3512.578961,4705.034938,,4250.776986,5693.837620,,4161.699260,5574.519644,,5020.090740,6724.319250,,,,
Russell RAFI US,07/28/2023,3502.708062,4691.585362,,4239.655413,5678.664884,,4146.243637,5553.547600,,5058.152616,6774.973634,,,,
Russell RAFI US,07/27/2023,3477.326166,4656.942758,,4214.174838,5643.753292,,4132.675974,5534.607491,,4977.834190,6666.469516,,,,
Russell RAFI US,07/26/2023,3496.565563,4682.255585,,4213.061359,5641.716058,,4128.310935,5528.226652,,4987.582681,6678.878587,,,,
Russell RAFI US,07/25/2023,3484.967890,4666.681111,,4220.643551,5651.816074,,4121.882547,5519.566330,,4946.860212,6624.284597,,,,
Russell RAFI US,07/24/2023,3482.613375,4663.442886,,4230.460512,5664.858212,,4105.900251,5498.064026,,4969.889304,6655.000835,,,,
Russell RAFI US,07/21/2023,3464.831531,4639.437920,,4199.849797,5623.633425,,4072.622537,5453.275076,,4957.737162,6638.450839,,,,
Russell RAFI US,07/20/2023,3464.723713,4639.252587,,4196.125835,5618.597396,,4060.074648,5436.425347,,4917.399106,6584.379711,,,,
Russell RAFI US,07/19/2023,3467.968351,4643.031351,,4190.277612,5610.083008,,4048.080318,5419.704544,,4942.398684,6617.047711,,,,
Russell RAFI US,07/18/2023,3446.572564,4614.289015,,4102.034723,5491.825114,,4006.814728,5364.344097,,4862.258410,6509.616483,,,,
Russell RAFI US,07/17/2023,3418.808319,4577.116354,,4069.301380,5447.999466,,3975.952761,5323.023905,,4829.457067,6465.699408,,,,
Russell RAFI US,07/14/2023,3411.912465,4567.871102,,4049.639371,5421.660387,,3964.403724,5307.546835,,4791.602342,6415.000998,,,,
Russell RAFI US,07/13/2023,3433.085927,4596.006155,,4076.790386,5457.758445,,4006.109945,5363.135778,,4796.855136,6421.737235,,,,
Russell RAFI US,07/12/2023,3414.664316,4570.982016,,4090.793398,5476.070653,,4010.948322,5369.187407,,4841.356607,6480.799263,,,,
Russell RAFI US,07/11/2023,3396.561608,4546.669921,,4100.657014,5489.178781,,4037.057516,5404.043883,,4915.557393,6580.012238,,,,
Russell RAFI US,07/10/2023,3362.845790,4501.452134,,4085.452446,5468.721962,,4002.081806,5357.123344,,4864.570273,6511.636750,,,,
Russell RAFI US,07/07/2023,3347.140895,4480.370930,,4064.153168,5440.139593,,3993.214112,5345.182943,,4823.016480,6455.928659,,,,
Russell RAFI US,07/06/2023,3344.894849,4475.319206,,4102.374549,5488.793052,,4020.644842,5379.442372,,4868.586126,6513.949759,,,,
Russell RAFI US,07/05/2023,3377.432314,4518.494991,,4135.114667,5532.159693,,4057.328921,5428.094097,,4877.611466,6525.508413,,,,
Russell RAFI US,07/04/2023,3393.330502,4538.838559,,4151.967591,5553.573571,,4065.957870,5438.529005,,4877.895294,6524.557284,,,,
Russell RAFI US,07/03/2023,3393.330502,4538.838559,,4163.746686,5569.329011,,4064.280264,5436.285079,,4889.572757,6540.176782,,,,
Russell RAFI US,06/30/2023,3382.118486,4523.422316,,4142.154940,5539.934858,,4049.551800,5416.082571,,4893.184440,6544.401028,,,,
Russell RAFI US,06/29/2023,3351.872044,4482.743129,,4136.181211,5531.666382,,4021.261047,5377.973888,,4868.073286,6510.487807,,,,
Russell RAFI US,06/28/2023,3329.064473,4451.295877,,4110.154157,5495.691778,,3989.501915,5334.367529,,4857.290464,6494.688581,,,,
Russell RAFI US,06/27/2023,3331.638603,4454.737750,,4070.246345,5442.330997,,3974.538036,5314.359309,,4794.222767,6410.360691,,,,
Russell RAFI US,06/26/2023,3295.108904,4405.887019,,4036.703687,5397.472707,,3945.733254,5275.836227,,4752.308005,6354.306568,,,,
Russell RAFI US,06/23/2023,3288.204339,4396.547636,,4028.403660,5386.243298,,3947.053503,5277.472735,,4743.060333,6341.786745,,,,
Russell RAFI US,06/22/2023,3313.394486,4430.167184,,4048.434070,5412.950327,,3949.347014,5280.466186,,4719.313162,6309.947817,,,,
Russell RAFI US,06/21/2023,3318.042552,4435.949980,,4057.775079,5424.911525,,3956.511757,5289.530792,,4719.302782,6309.319652,,,,
Russell RAFI US,06/20/2023,3327.635952,4448.627303,,4068.229143,5438.706488,,3987.241319,5330.436037,,4736.795262,6332.494610,,,,
Russell RAFI US,06/19/2023,3356.284231,4486.851903,,4083.534635,5459.077326,,4013.285487,5365.164683,,4720.362981,6310.421932,,,,
Russell RAFI US,06/16/2023,3356.284231,4486.851903,,4079.072278,5453.111820,,4012.918155,5364.673615,,4704.560878,6289.296875,,,,
Russell RAFI US,06/15/2023,3366.700254,4500.677933,,4112.919635,5498.240189,,4030.536754,5388.108967,,4727.418093,6319.715058,,,,
Russell RAFI US,06/14/2023,3326.027513,4445.532416,,4079.234545,5452.260792,,4002.754049,5350.037789,,4689.794770,6268.328988,,,,
Russell RAFI US,06/13/2023,3336.473459,4458.012127,,4121.425689,5506.822075,,4034.653943,5390.882446,,4732.238282,6322.956230,,,,
Russell RAFI US,06/12/2023,3311.076532,4423.890758,,4121.113339,5506.171492,,4024.432583,5376.997461,,4724.746318,6312.678479,,,,
Russell RAFI US,06/09/2023,3289.298967,4394.782744,,4071.065555,5439.289293,,3994.432357,5336.900833,,4697.150670,6275.792173,,,,
Russell RAFI US,06/08/2023,3294.229457,4401.170780,,4092.130553,5467.186078,,3995.405585,5337.959164,,4729.790114,6319.114779,,,,
Russell RAFI US,06/07/2023,3287.734469,4391.894045,,4108.151850,5487.842103,,4010.989665,5358.048768,,4749.496322,6344.577036,,,,
Russell RAFI US,06/06/2023,3265.882066,4362.579887,,4098.442658,5474.718054,,3990.665910,5330.749392,,4721.114939,6306.486475,,,,
Russell RAFI US,06/05/2023,3241.380802,4329.597797,,4067.039790,5432.452276,,3952.962137,5280.075747,,4715.780402,6298.992216,,,,
Russell RAFI US,06/02/2023,3257.435111,4350.944155,,4063.280909,5427.309437,,3967.355494,5299.182212,,4743.436811,6335.791186,,,,
Russell RAFI US,06/01/2023,3192.897280,4264.518812,,3970.848038,5303.570605,,3886.578180,5191.017533,,4689.878435,6263.926791,,,,
Russell RAFI US,05/31/2023,3167.040435,4228.978274,,3978.732722,5312.838463,,3880.597111,5181.797077,,4712.999102,6293.311125,,,,
Russell RAFI US,05/30/2023,3191.323715,4260.290215,,4004.070607,5345.274987,,3886.111233,5187.803915,,4716.340634,6296.127140,,,,
Russell RAFI US,05/29/2023,3195.963978,4266.037846,,4028.395327,5377.184173,,3898.484827,5203.776990,,4705.866797,6281.486897,,,,
Russell RAFI US,05/26/2023,3195.963978,4266.037846,,4035.091625,5386.122529,,3899.759377,5205.478286,,4729.730585,6313.340768,,,,
Russell RAFI US,05/25/2023,3162.925426,4221.568893,,3992.731005,5329.113634,,3851.171314,5140.173362,,4679.398433,6245.611327,,,,
Russell RAFI US,05/24/2023,3167.350168,4227.265928,,3988.292916,5322.927324,,3844.375549,5130.849735,,4665.874810,6227.253875,,,,
Russell RAFI US,05/23/2023,3195.874424,4265.202346,,4005.745467,5346.053285,,3873.238777,5169.210341,,4648.170253,6203.431061,,,,
Russell RAFI US,05/22/2023,3220.611098,4298.147107,,4037.725797,5388.647969,,3895.808807,5199.249100,,4668.636381,6230.645472,,,,
Russell RAFI US,05/19/2023,3219.694576,4296.308826,,4030.734861,5378.547980,,3899.032798,5202.806858,,4657.842758,6215.350705,,,,
Russell RAFI US,05/18/2023,3229.547822,4309.175644,,4052.845844,5407.699643,,3917.320184,5226.868175,,4703.538887,6275.917352,,,,
Russell RAFI US,05/17/2023,3207.964766,4279.033941,,4006.708040,5344.460100,,3872.800729,5165.844071,,4651.704485,6204.806732,,,,
Russell RAFI US,05/16/2023,3162.582422,4217.932056,,3940.701012,5255.707806,,3801.850713,5070.523344,,4571.443273,6096.927937,,,,
Russell RAFI US,05/15/2023,3197.796161,4264.450883,,3980.119543,5307.725523,,3844.536175,5126.917059,,4605.064167,6141.126252,,,,
Russell RAFI US,05/12/2023,3182.638580,4243.376733,,3973.800916,5298.224703,,3827.369791,5102.989708,,4607.349354,6142.927812,,,,
Russell RAFI US,05/11/2023,3188.173385,4249.841024,,3964.181594,5284.261403,,3814.536133,5084.783726,,4580.931667,6106.390392,,,,
Russell RAFI US,05/10/2023,3199.292525,4263.720980,,3948.212303,5261.811946,,3809.000622,5076.283501,,4557.470209,6073.774496,,,,
Russell RAFI US,05/09/2023,3198.129248,4262.048927,,3947.245992,5260.373875,,3813.350274,5081.935151,,4558.510235,6074.987017,,,,
Russell RAFI US,05/08/2023,3210.401385,4277.940997,,3957.843639,5273.926694,,3807.651156,5073.791414,,4553.090521,6067.108211,,,,
Russell RAFI US,05/05/2023,3211.365260,4279.085673,,3963.268195,5280.982628,,3811.389719,5078.607327,,4586.880799,6111.935055,,,,
Russell RAFI US,05/04/2023,3151.880418,4199.546937,,3903.779522,5201.372881,,3742.830827,4986.925787,,4550.509735,6063.072415,,,,
Russell RAFI US,05/03/2023,3186.931561,4245.244990,,3959.475619,5274.334799,,3766.478201,5017.246969,,4599.735499,6127.211617,,,,
Russell RAFI US,05/02/2023,3211.212869,4277.519302,,4012.696150,5345.140897,,3820.755102,5089.464436,,4642.434315,6183.988168,,,,
Russell RAFI US,05/01/2023,3259.900325,4342.306935,,4054.014501,5400.096177,,3878.154405,5165.844071,,4722.746985,6290.872401,,,,
Russell RAFI US,04/28/2023,3262.955483,4346.305157,,4042.156013,5384.211832,,3860.868113,5142.733658,,4755.070482,6333.824492,,,,
Russell RAFI US,04/27/2023,3233.204085,4305.695701,,4037.583886,5376.897690,,3835.914944,5108.332801,,4706.728521,6268.005427,,,,
Russell RAFI US,04/26/2023,3174.368237,4227.121112,,3963.951473,5278.563074,,3754.857506,5000.124828,,4625.973226,6160.138845,,,,
Russell RAFI US,04/25/2023,3199.610352,4260.716893,,4017.219155,5349.474352,,3807.470425,5070.165355,,4645.185525,6185.697087,,,,
Russell RAFI US,04/24/2023,3249.592216,4326.952774,,4059.840016,5405.827825,,3848.716589,5124.709138,,4674.761128,6224.618133,,,,
Russell RAFI US,04/21/2023,3243.800330,4319.221609,,4073.686619,5424.241162,,3861.462635,5141.658289,,4672.711036,6221.860912,,,,
Russell RAFI US,04/20/2023,3245.602103,4321.498620,,4057.296621,5402.264723,,3861.847865,5142.025944,,4619.339630,6150.621425,,,,
Russell RAFI US,04/19/2023,3268.406265,4351.335821,,4087.608863,5441.966947,,3896.079530,5186.977702,,4682.242770,6233.622455,,,,
Russell RAFI US,04/18/2023,3273.665341,4358.328172,,4101.598615,5460.580399,,3900.924682,5193.417215,,4681.420229,6232.514183,,,,
Russell RAFI US,04/17/2023,3270.524137,4354.144882,,4118.874645,5483.578840,,3913.782822,5210.534071,,4706.982467,6266.544064,,,,
Russell RAFI US,04/14/2023,3256.279855,4335.077544,,4074.406624,5424.247745,,3864.345241,5144.593532,,4669.037990,6215.879054,,,,
Russell RAFI US,04/13/2023,3260.818986,4341.088479,,4058.398352,5402.896145,,3855.720743,5133.073920,,4640.311452,6177.589945,,,,
Russell RAFI US,04/12/2023,3230.897654,4300.755220,,4035.350932,5371.589707,,3844.701670,5117.810140,,4651.341722,6191.555516,,,,
Russell RAFI US,04/11/2023,3246.442732,4321.377520,,4065.528377,5411.671908,,3886.211035,5172.980517,,4698.656038,6254.435470,,,,
Russell RAFI US,04/10/2023,3232.727134,4303.103489,,4072.426238,5420.832267,,3895.854151,5185.796047,,4698.576705,6254.305104,,,,
Russell RAFI US,04/07/2023,3220.147336,4286.235750,,4031.950023,5366.800501,,3850.851941,5125.746601,,4651.161535,6191.013259,,,,
Russell RAFI US,04/06/2023,3220.147336,4286.235750,,4031.950023,5366.800501,,3850.851941,5125.746601,,4651.161535,6191.013259,,,,
Russell RAFI US,04/05/2023,3217.306877,4280.334422,,4023.217053,5352.524674,,3851.686411,5124.318742,,4616.593087,6141.957563,,,,
