Index_Name,Date,Value_Without_Dividends__USD_,Value_With_Dividends__USD_,Value_With_Dividends_Net_of_Tax__USD_,Value_Without_Dividends__GBP_,Value_With_Dividends__GBP_,Value_With_Dividends_Net_of_Tax__GBP_,Value_Without_Dividends__EUR_,Value_With_Dividends__EUR_,Value_With_Dividends_Net_of_Tax__EUR_,Value_Without_Dividends__AUD_,Value_With_Dividends__AUD_,Value_With_Dividends_Net_of_Tax__AUD_,Value_Without_Dividends__JPY_,Value_With_Dividends__JPY_,Value_With_Dividends_Net_of_Tax__JPY_
Russell RAFI Developed ex-US,11/23/2023,1456.704605,2262.441675,,1808.958310,2809.535066,,1744.173299,2708.915964,,2138.046096,3320.648931,,,,
Russell RAFI Developed ex-US,11/22/2023,1450.548692,2252.062757,,1812.589632,2814.152759,,1743.755211,2707.283245,,2137.807782,3319.073200,,,,
Russell RAFI Developed ex-US,11/21/2023,1459.262919,2265.580817,,1812.279802,2813.657702,,1743.321592,2706.596531,,2141.801005,3325.256337,,,,
Russell RAFI Developed ex-US,11/20/2023,1461.534279,2269.023190,,1821.201570,2827.404500,,1745.237050,2709.470039,,2149.885691,3337.684623,,,,
Russell RAFI Developed ex-US,11/17/2023,1456.051597,2259.863463,,1823.343744,2829.918881,,1746.994301,2711.420802,,2156.478380,3346.960168,,,,
Russell RAFI Developed ex-US,11/16/2023,1440.563678,2235.746429,,1803.006424,2798.255457,,1730.000623,2684.950880,,2139.792443,3320.945396,,,,
Russell RAFI Developed ex-US,11/15/2023,1447.519622,2245.509820,,1811.275684,2809.797719,,1740.274011,2699.654168,,2135.958555,3313.472118,,,,
Russell RAFI Developed ex-US,11/14/2023,1432.309721,2221.900282,,1790.373151,2777.353634,,1726.436941,2678.171257,,2129.174129,3302.925708,,,,
Russell RAFI Developed ex-US,11/13/2023,1404.562031,2178.402516,,1784.629128,2767.866778,,1716.270735,2661.846474,,2120.660115,3289.033329,,,,
Russell RAFI Developed ex-US,11/10/2023,1397.465304,2167.208727,,1784.055921,2766.738860,,1710.799660,2653.132025,,2119.581942,3287.077303,,,,
Russell RAFI Developed ex-US,11/09/2023,1409.387622,2185.669869,,1786.023808,2769.755007,,1718.149316,2664.495651,,2112.709688,3276.377509,,,,
Russell RAFI Developed ex-US,11/08/2023,1396.246673,2164.521676,,1769.227161,2742.732078,,1703.560341,2640.932548,,2095.947241,3249.227605,,,,
Russell RAFI Developed ex-US,11/07/2023,1404.369553,2177.113122,,1777.928341,2756.219767,,1716.918854,2661.640278,,2105.843034,3264.567003,,,,
Russell RAFI Developed ex-US,11/06/2023,1424.695022,2208.580357,,1790.196381,2775.185216,,1732.122438,2685.158251,,2110.037872,3271.007566,,,,
Russell RAFI Developed ex-US,11/03/2023,1413.752466,2191.460056,,1779.102671,2757.790018,,1720.580141,2667.074147,,2093.187640,3244.653653,,,,
Russell RAFI Developed ex-US,11/02/2023,1395.050456,2162.424773,,1784.337917,2765.847285,,1716.206866,2660.239439,,2092.194869,3243.046870,,,,
Russell RAFI Developed ex-US,11/01/2023,1369.835521,2123.267178,,1759.240220,2726.850748,,1698.140920,2632.145847,,2073.429784,3213.849646,,,,
Russell RAFI Developed ex-US,10/31/2023,1354.447636,2099.381925,,1737.972829,2693.842603,,1673.902366,2594.533948,,2060.175947,3193.254603,,,,
Russell RAFI Developed ex-US,10/30/2023,1359.404295,2106.608802,,1741.319483,2698.445903,,1672.197076,2591.329960,,2054.411786,3183.631217,,,,
Russell RAFI Developed ex-US,10/27/2023,1357.097483,2102.895322,,1739.939129,2696.128983,,1675.750351,2596.665028,,2058.030605,3189.028782,,,,
Russell RAFI Developed ex-US,10/26/2023,1350.462557,2092.530936,,1733.788063,2686.490742,,1673.251535,2592.689876,,2057.689380,3188.373243,,,,
Russell RAFI Developed ex-US,10/25/2023,1364.195483,2113.776195,,1749.111511,2710.190966,,1683.321601,2608.251656,,2074.020148,3213.626251,,,,
Russell RAFI Developed ex-US,10/24/2023,1364.188977,2113.513192,,1744.148202,2702.177115,,1681.328346,2604.851453,,2066.181956,3201.098158,,,,
Russell RAFI Developed ex-US,10/23/2023,1363.366376,2112.238278,,1738.741959,2693.800717,,1675.493062,2595.810373,,2076.036985,3216.365655,,,,
Russell RAFI Developed ex-US,10/20/2023,1367.295382,2118.281838,,1752.292454,2714.738402,,1686.827983,2613.317597,,2083.337425,3227.609694,,,,
Russell RAFI Developed ex-US,10/19/2023,1380.405955,2138.593301,,1770.041620,2742.236179,,1706.225245,2643.368690,,2104.979103,3261.137924,,,,
Russell RAFI Developed ex-US,10/18/2023,1396.617211,2163.529291,,1790.386367,2773.525426,,1731.177030,2681.802989,,2120.299202,3284.600384,,,,
Russell RAFI Developed ex-US,10/17/2023,1405.517801,2177.306616,,1796.619282,2783.167204,,1735.950222,2689.183944,,2126.771167,3294.609949,,,,
Russell RAFI Developed ex-US,10/16/2023,1399.442282,2167.891364,,1787.605774,2769.199680,,1732.870091,2684.408034,,2128.278692,3296.939829,,,,
Russell RAFI Developed ex-US,10/13/2023,1398.923488,2167.083668,,1794.524856,2779.912940,,1739.813969,2695.159863,,2140.333399,3315.607745,,,,
Russell RAFI Developed ex-US,10/12/2023,1416.600378,2194.446700,,1805.819376,2797.383393,,1753.119153,2715.745809,,2151.654572,3333.114511,,,,
Russell RAFI Developed ex-US,10/11/2023,1418.108334,2196.533998,,1793.498794,2777.983164,,1743.751837,2700.929190,,2128.432662,3296.768374,,,,
Russell RAFI Developed ex-US,10/10/2023,1413.730085,2189.751785,,1795.691877,2781.379228,,1742.633129,2699.195586,,2123.184946,3288.639094,,,,
Russell RAFI Developed ex-US,10/09/2023,1386.037760,2146.856651,,1767.221211,2737.277959,,1716.922836,2659.369980,,2093.347857,3242.420877,,,,
Russell RAFI Developed ex-US,10/06/2023,1382.710962,2141.498092,,1766.306138,2735.597915,,1713.939537,2654.494214,,2097.203542,3248.081131,,,,
Russell RAFI Developed ex-US,10/05/2023,1376.481283,2131.843265,,1762.614110,2729.871496,,1707.513748,2644.534094,,2087.754782,3233.437334,,,,
Russell RAFI Developed ex-US,10/04/2023,1360.981208,2107.651556,,1749.095151,2708.695091,,1694.400386,2623.993330,,2077.331890,3217.011201,,,,
Russell RAFI Developed ex-US,10/03/2023,1379.385730,2136.139809,,1778.178580,2753.717085,,1720.100646,2663.776624,,2107.427661,3263.597716,,,,
Russell RAFI Developed ex-US,10/02/2023,1399.082373,2166.635154,,1797.245823,2783.235680,,1741.089029,2696.270619,,2114.707481,3274.860479,,,,
Russell RAFI Developed ex-US,09/29/2023,1419.961033,2198.850423,,1811.438111,2805.063917,,1751.966890,2712.971024,,2118.830274,3281.069507,,,,
Russell RAFI Developed ex-US,09/28/2023,1421.288102,2200.827765,,1814.320229,2809.427821,,1757.671584,2721.708864,,2134.868740,3305.788877,,,,
Russell RAFI Developed ex-US,09/27/2023,1420.084044,2191.742507,,1822.119754,2812.240115,,1764.786790,2723.753033,,2144.600165,3309.952929,,,,
Russell RAFI Developed ex-US,09/26/2023,1427.470123,2203.078062,,1826.479430,2818.886852,,1761.814124,2719.086012,,2142.483732,3306.590331,,,,
Russell RAFI Developed ex-US,09/25/2023,1436.694505,2216.925850,,1833.836656,2829.745553,,1774.288705,2737.858662,,2160.031574,3333.088431,,,,
Russell RAFI Developed ex-US,09/22/2023,1449.148160,2236.121077,,1839.628724,2838.655617,,1776.151328,2740.706251,,2160.206971,3333.326758,,,,
Russell RAFI Developed ex-US,09/21/2023,1454.457806,2244.289950,,1843.138274,2844.040362,,1782.324649,2750.202364,,2181.969260,3366.870913,,,,
Russell RAFI Developed ex-US,09/20/2023,1475.349331,2276.458644,,1852.724538,2858.747213,,1797.890455,2774.138423,,2186.740660,3374.132874,,,,
Russell RAFI Developed ex-US,09/19/2023,1472.241896,2271.275927,,1848.375037,2851.548877,,1799.054659,2775.460710,,2192.256867,3382.066671,,,,
Russell RAFI Developed ex-US,09/18/2023,1468.039286,2264.778672,,1846.374027,2848.444560,,1796.355732,2771.280161,,2198.747756,3392.059783,,,,
Russell RAFI Developed ex-US,09/15/2023,1475.929330,2276.800426,,1853.901453,2859.868377,,1807.534172,2788.341210,,2207.646674,3405.563387,,,,
Russell RAFI Developed ex-US,09/14/2023,1468.379697,2265.152359,,1841.224951,2840.311024,,1798.456931,2774.336208,,2193.628541,3383.935964,,,,
Russell RAFI Developed ex-US,09/13/2023,1451.894021,2239.433084,,1809.695850,2791.314449,,1766.176844,2724.189782,,2177.444700,3358.538316,,,,
Russell RAFI Developed ex-US,09/12/2023,1451.978668,2239.485558,,1813.576011,2797.201760,,1770.401435,2730.610672,,2179.268500,3361.234185,,,,
Russell RAFI Developed ex-US,09/11/2023,1452.293855,2239.930731,,1804.920475,2783.800830,,1765.430212,2722.893424,,2173.306151,3351.976751,,,,
Russell RAFI Developed ex-US,09/08/2023,1438.804797,2219.084755,,1794.314585,2767.391483,,1754.092909,2705.357141,,2167.603505,3343.119166,,,,
Russell RAFI Developed ex-US,09/07/2023,1441.801309,2223.666210,,1799.276425,2774.994143,,1759.388038,2713.474947,,2177.568150,3358.427187,,,,
Russell RAFI Developed ex-US,09/06/2023,1445.197997,2228.333247,,1801.638118,2777.923942,,1763.038838,2718.408182,,2183.040561,3366.003740,,,,
Russell RAFI Developed ex-US,09/05/2023,1448.647929,2233.498626,,1796.660741,2770.058353,,1767.164994,2724.582355,,2188.595131,3374.335558,,,,
Russell RAFI Developed ex-US,09/04/2023,1461.531537,2253.297377,,1803.660262,2780.769922,,1770.152973,2729.110492,,2179.678701,3360.491495,,,,
Russell RAFI Developed ex-US,09/01/2023,1458.033757,2247.658474,,1798.987229,2773.261504,,1762.321850,2716.739323,,2174.799016,3352.601005,,,,
Russell RAFI Developed ex-US,08/31/2023,1456.970559,2245.912638,,1790.298292,2759.735627,,1753.573027,2703.123819,,2166.502081,3339.651836,,,,
Russell RAFI Developed ex-US,08/30/2023,1459.014795,2248.103150,,1784.921987,2750.272825,,1743.982130,2687.191200,,2163.195710,3333.130758,,,,
Russell RAFI Developed ex-US,08/29/2023,1447.176922,2229.516806,,1789.846534,2757.432673,,1745.726343,2689.461228,,2163.631628,3333.284965,,,,
Russell RAFI Developed ex-US,08/28/2023,1433.640253,2208.525787,,1775.007967,2734.403460,,1733.158214,2669.933828,,2150.069030,3312.185807,,,,
Russell RAFI Developed ex-US,08/25/2023,1416.603482,2182.168995,,1757.338096,2707.044528,,1718.127270,2646.643260,,2136.328799,3290.850634,,,,
Russell RAFI Developed ex-US,08/24/2023,1429.342455,2201.774986,,1759.543133,2710.419776,,1722.542456,2653.423522,,2138.627880,3294.366128,,,,
Russell RAFI Developed ex-US,08/23/2023,1430.607850,2203.415776,,1756.310350,2705.061300,,1722.954761,2653.687172,,2131.909437,3283.557325,,,,
Russell RAFI Developed ex-US,08/22/2023,1423.610879,2192.485637,,1740.925805,2681.178458,,1713.895893,2639.550023,,2133.366596,3285.571702,,,,
Russell RAFI Developed ex-US,08/21/2023,1415.143644,2179.375993,,1731.047113,2665.879563,,1697.912276,2614.850632,,2129.958075,3280.217888,,,,
Russell RAFI Developed ex-US,08/18/2023,1417.169387,2182.433032,,1733.593159,2669.723895,,1702.532044,2621.889949,,2129.014220,3278.670145,,,,
Russell RAFI Developed ex-US,08/17/2023,1424.052639,2192.924636,,1738.121520,2676.565034,,1708.287625,2630.623275,,2135.690227,3288.788339,,,,
Russell RAFI Developed ex-US,08/16/2023,1432.212733,2205.046456,,1748.698138,2692.309977,,1715.319831,2640.920462,,2136.449900,3289.295767,,,,
Russell RAFI Developed ex-US,08/15/2023,1446.158700,2226.274505,,1766.695596,2719.721815,,1726.876872,2658.423279,,2145.125476,3302.291896,,,,
Russell RAFI Developed ex-US,08/14/2023,1449.795456,2231.864527,,1782.888666,2744.639565,,1736.776237,2673.652522,,2153.837395,3315.690680,,,,
Russell RAFI Developed ex-US,08/11/2023,1463.791254,2253.111853,,1792.737362,2759.435671,,1742.754609,2682.500702,,2163.449571,3330.047135,,,,
Russell RAFI Developed ex-US,08/10/2023,1476.900201,2273.094456,,1805.809365,2779.317962,,1750.941211,2694.870484,,2169.010001,3338.319411,,,,
Russell RAFI Developed ex-US,08/09/2023,1465.699986,2254.195773,,1792.466727,2756.751695,,1743.200012,2680.981195,,2161.791782,3324.760827,,,,
Russell RAFI Developed ex-US,08/08/2023,1460.031723,2245.212898,,1787.078742,2748.140453,,1742.327943,2679.323407,,2159.384360,3320.665941,,,,
Russell RAFI Developed ex-US,08/07/2023,1471.580363,2262.964532,,1794.092064,2758.916069,,1747.012559,2686.518221,,2157.577894,3317.876735,,,,
Russell RAFI Developed ex-US,08/04/2023,1474.001258,2266.463761,,1799.156615,2766.431335,,1746.790969,2685.912517,,2155.548527,3314.429071,,,,
Russell RAFI Developed ex-US,08/03/2023,1461.583129,2247.306514,,1792.641579,2756.336617,,1746.412883,2685.256124,,2153.411163,3311.050078,,,,
Russell RAFI Developed ex-US,08/02/2023,1469.499845,2258.982102,,1803.630151,2772.622429,,1756.756190,2700.565642,,2163.751086,3326.216735,,,,
Russell RAFI Developed ex-US,08/01/2023,1497.269754,2301.608626,,1826.913530,2808.338262,,1781.395618,2738.367959,,2178.000454,3348.030385,,,,
Russell RAFI Developed ex-US,07/31/2023,1509.594376,2320.505361,,1826.848337,2808.179088,,1788.565572,2749.331915,,2157.474845,3316.408714,,,,
Russell RAFI Developed ex-US,07/28/2023,1505.727349,2314.551493,,1822.522743,2801.518308,,1782.367336,2739.792819,,2174.374396,3342.372381,,,,
Russell RAFI Developed ex-US,07/27/2023,1503.995777,2311.764269,,1822.693891,2801.629284,,1787.444409,2747.447952,,2152.988027,3309.318329,,,,
Russell RAFI Developed ex-US,07/26/2023,1501.907611,2308.379955,,1809.669748,2781.399695,,1773.266224,2725.448741,,2142.356050,3292.727014,,,,
Russell RAFI Developed ex-US,07/25/2023,1502.128246,2308.631032,,1819.227062,2795.982340,,1776.658035,2730.557715,,2132.248759,3277.067496,,,,
Russell RAFI Developed ex-US,07/24/2023,1497.546771,2301.491442,,1819.125983,2795.707595,,1765.564247,2713.391717,,2137.085251,3284.360469,,,,
Russell RAFI Developed ex-US,07/21/2023,1490.092313,2289.497902,,1806.195725,2775.184656,,1751.480118,2691.115188,,2132.134267,3275.982896,,,,
Russell RAFI Developed ex-US,07/20/2023,1495.032446,2297.070777,,1810.633340,2781.981719,,1751.927089,2691.781394,,2121.863623,3260.177352,,,,
Russell RAFI Developed ex-US,07/19/2023,1497.198644,2300.383854,,1809.035528,2779.508343,,1747.645811,2685.185579,,2133.742831,3278.407697,,,,
Russell RAFI Developed ex-US,07/18/2023,1495.253951,2297.391852,,1779.618306,2734.305162,,1738.308259,2670.834094,,2109.432186,3241.049666,,,,
Russell RAFI Developed ex-US,07/17/2023,1484.556616,2280.931344,,1767.021641,2714.921750,,1726.486667,2652.642216,,2097.105709,3222.075932,,,,
Russell RAFI Developed ex-US,07/14/2023,1491.399449,2291.436811,,1770.159695,2719.733528,,1732.901882,2662.489357,,2094.483129,3218.035076,,,,
Russell RAFI Developed ex-US,07/13/2023,1492.013354,2292.366656,,1771.766226,2722.185971,,1741.048626,2674.990680,,2084.705152,3202.993168,,,,
Russell RAFI Developed ex-US,07/12/2023,1474.989963,2265.888338,,1767.049011,2714.551182,,1732.559329,2661.567928,,2091.260440,3212.606705,,,,
Russell RAFI Developed ex-US,07/11/2023,1444.944423,2219.720553,,1744.476376,2679.860902,,1717.420267,2638.297365,,2091.146301,3212.414504,,,,
Russell RAFI Developed ex-US,07/10/2023,1431.914336,2199.673577,,1739.603387,2672.338358,,1704.103807,2617.804726,,2071.355140,3181.967703,,,,
Russell RAFI Developed ex-US,07/07/2023,1430.338966,2197.232368,,1736.740944,2667.915444,,1706.426446,2621.347464,,2061.027193,3166.071657,,,,
Russell RAFI Developed ex-US,07/06/2023,1421.454131,2183.464546,,1743.354429,2677.928540,,1708.622387,2624.577411,,2068.965446,3178.092488,,,,
Russell RAFI Developed ex-US,07/05/2023,1448.122555,2224.385423,,1772.989733,2723.396927,,1739.637979,2672.167039,,2091.345887,3212.407188,,,,
Russell RAFI Developed ex-US,07/04/2023,1458.080501,2239.642897,,1784.059342,2740.353384,,1747.101817,2683.585834,,2095.983285,3219.475244,,,,
Russell RAFI Developed ex-US,07/03/2023,1459.181278,2241.020073,,1790.471399,2749.817590,,1747.699396,2684.128071,,2102.587125,3229.166947,,,,
Russell RAFI Developed ex-US,06/30/2023,1447.334889,2222.625625,,1772.582891,2722.098517,,1732.954546,2661.242544,,2093.976479,3215.652311,,,,
Russell RAFI Developed ex-US,06/29/2023,1436.767422,2206.393513,,1772.958615,2722.670577,,1723.698516,2647.023565,,2086.681417,3204.443719,,,,
Russell RAFI Developed ex-US,06/28/2023,1438.037335,2206.475298,,1775.440271,2724.174822,,1723.322798,2644.207554,,2098.176557,3219.370340,,,,
Russell RAFI Developed ex-US,06/27/2023,1432.164859,2197.458599,,1749.668700,2684.624262,,1708.526759,2621.497654,,2060.883004,3162.139504,,,,
Russell RAFI Developed ex-US,06/26/2023,1427.864320,2190.805790,,1749.218413,2683.866928,,1709.798339,2623.383782,,2059.310098,3159.647889,,,,
Russell RAFI Developed ex-US,06/23/2023,1424.453028,2185.549811,,1745.108029,2677.533374,,1709.867069,2623.462884,,2054.697932,3152.539668,,,,
Russell RAFI Developed ex-US,06/22/2023,1445.541058,2217.884530,,1766.218207,2709.897458,,1722.989305,2643.571625,,2058.903934,3158.963322,,,,
Russell RAFI Developed ex-US,06/21/2023,1452.787598,2228.838906,,1776.675621,2725.741706,,1732.338004,2657.719783,,2066.322070,3170.111740,,,,
Russell RAFI Developed ex-US,06/20/2023,1452.243594,2227.643906,,1775.452542,2723.424675,,1740.107916,2669.208398,,2067.227507,3170.987828,,,,
Russell RAFI Developed ex-US,06/19/2023,1460.404897,2240.140798,,1776.850101,2725.541673,,1746.282905,2678.654111,,2053.950362,3150.590644,,,,
Russell RAFI Developed ex-US,06/16/2023,1471.025754,2256.272963,,1787.816514,2742.169573,,1758.821825,2697.697249,,2061.961902,3162.656313,,,,
Russell RAFI Developed ex-US,06/15/2023,1467.172418,2250.287853,,1792.366944,2749.057652,,1756.465355,2693.993292,,2060.158883,3159.785758,,,,
Russell RAFI Developed ex-US,06/14/2023,1467.179942,2250.131257,,1799.435236,2759.692491,,1765.698099,2707.951742,,2068.766056,3172.750002,,,,
Russell RAFI Developed ex-US,06/13/2023,1451.354775,2225.753675,,1792.806364,2749.393479,,1755.060945,2691.508249,,2058.507795,3156.865137,,,,
Russell RAFI Developed ex-US,06/12/2023,1435.674511,2201.183361,,1786.904447,2739.690859,,1744.983912,2675.418086,,2048.638198,3140.982360,,,,
Russell RAFI Developed ex-US,06/09/2023,1436.450620,2202.159527,,1777.851360,2725.546047,,1744.385322,2674.240730,,2051.265349,3144.705058,,,,
Russell RAFI Developed ex-US,06/08/2023,1431.082925,2193.801884,,1777.708031,2725.166487,,1735.688660,2660.752207,,2054.720826,3149.817764,,,,
Russell RAFI Developed ex-US,06/07/2023,1424.579328,2183.106984,,1780.067172,2727.876925,,1737.966680,2663.359719,,2057.962509,3153.739661,,,,
Russell RAFI Developed ex-US,06/06/2023,1426.896766,2186.618797,,1790.650873,2744.046348,,1743.562127,2671.886160,,2062.702664,3160.946556,,,,
Russell RAFI Developed ex-US,06/05/2023,1422.872553,2180.112941,,1785.313002,2735.441042,,1735.236207,2658.713812,,2070.091394,3171.776014,,,,
Russell RAFI Developed ex-US,06/02/2023,1418.859359,2173.706079,,1769.866152,2711.451836,,1728.083378,2647.440229,,2066.125489,3165.323968,,,,
Russell RAFI Developed ex-US,06/01/2023,1396.079169,2138.558262,,1736.234442,2659.618877,,1699.387847,2603.176096,,2050.627067,3141.215452,,,,
Russell RAFI Developed ex-US,05/31/2023,1377.555905,2109.803836,,1730.614707,2650.533118,,1687.929022,2585.157607,,2049.995848,3139.683181,,,,
Russell RAFI Developed ex-US,05/30/2023,1401.411500,2146.195833,,1758.314449,2692.775920,,1706.514745,2613.447108,,2071.094817,3171.784350,,,,
Russell RAFI Developed ex-US,05/29/2023,1406.964961,2153.456439,,1773.427709,2714.352826,,1716.236976,2626.818485,,2071.672191,3170.836475,,,,
Russell RAFI Developed ex-US,05/26/2023,1401.852848,2145.424223,,1769.921290,2708.723682,,1710.560203,2617.876262,,2074.612335,3175.029079,,,,
Russell RAFI Developed ex-US,05/25/2023,1398.322579,2139.913521,,1765.177854,2701.328015,,1702.594616,2605.554180,,2068.752058,3165.900750,,,,
Russell RAFI Developed ex-US,05/24/2023,1412.718013,2161.650418,,1778.879172,2721.926718,,1714.688398,2623.706117,,2081.097776,3184.362226,,,,
Russell RAFI Developed ex-US,05/23/2023,1432.165485,2191.252774,,1795.092559,2746.541229,,1735.712408,2655.687956,,2082.982033,3187.020080,,,,
Russell RAFI Developed ex-US,05/22/2023,1437.631048,2199.166388,,1802.378428,2757.126082,,1739.028876,2660.219295,,2084.007168,3187.937909,,,,
Russell RAFI Developed ex-US,05/19/2023,1434.405720,2192.377577,,1795.732173,2744.636958,,1737.057604,2654.957443,,2075.114932,3171.651776,,,,
Russell RAFI Developed ex-US,05/18/2023,1425.990912,2179.392858,,1789.514093,2734.978324,,1729.673406,2643.521664,,2076.824397,3174.084926,,,,
Russell RAFI Developed ex-US,05/17/2023,1425.832865,2177.847029,,1780.847491,2720.103816,,1721.330178,2629.195823,,2067.526802,3157.983810,,,,
Russell RAFI Developed ex-US,05/16/2023,1432.004543,2186.918403,,1784.333497,2724.985601,,1721.462643,2628.970942,,2069.931044,3161.142410,,,,
Russell RAFI Developed ex-US,05/15/2023,1437.604108,2195.282559,,1789.306109,2732.346459,,1728.353129,2639.268668,,2070.256774,3161.370062,,,,
Russell RAFI Developed ex-US,05/12/2023,1432.483909,2186.851146,,1788.580678,2730.473746,,1722.673028,2629.858151,,2073.736507,3165.796857,,,,
Russell RAFI Developed ex-US,05/11/2023,1436.647742,2191.663149,,1786.330870,2725.118639,,1718.897959,2622.247056,,2064.249444,3149.094453,,,,
Russell RAFI Developed ex-US,05/10/2023,1446.928438,2205.397234,,1785.638736,2721.656874,,1722.678147,2625.692827,,2061.184839,3141.642133,,,,
Russell RAFI Developed ex-US,05/09/2023,1449.549954,2209.190879,,1789.086620,2726.662735,,1728.398475,2634.170788,,2066.141732,3148.909394,,,,
Russell RAFI Developed ex-US,05/08/2023,1451.771918,2211.694322,,1789.771920,2726.618654,,1721.853550,2623.148769,,2058.947828,3136.693281,,,,
Russell RAFI Developed ex-US,05/05/2023,1446.284827,2202.602646,,1784.915197,2718.315827,,1716.514527,2614.145822,,2065.768160,3146.037577,,,,
Russell RAFI Developed ex-US,05/04/2023,1434.397502,2183.360274,,1776.581232,2704.213357,,1703.334669,2592.721505,,2070.903376,3152.214191,,,,
Russell RAFI Developed ex-US,05/03/2023,1439.145698,2188.993668,,1788.008997,2719.627607,,1700.855759,2587.064320,,2077.135775,3159.400096,,,,
Russell RAFI Developed ex-US,05/02/2023,1431.115414,2176.311832,,1788.306022,2719.495240,,1702.765199,2589.412435,,2068.956365,3146.283084,,,,
